Friday,Cuma,
From,Gönderen,
From Date,Başlangıç Tarihi,
Fulfilled,Karşılandı,
Gray,Gri,
Green,Yeşil,
Group By,Grup,
Guest,Ziyaretçi,
"Here, your weekly offs are pre-populated based on the previous selections. You can add more rows to also add public and national holidays individually.","Burada, haftalık izinleriniz önceki seçimlere göre önceden doldurulur. Resmi ve ulusal tatilleri ayrı ayrı eklemek için daha fazla satır ekleyebilirsiniz.",
Holiday List,Tatil Listesi,
Holiday List Name,Tatil Listesi Adı,
Holidays,Tatiller,
ID,ID,D
IP Address,IP Adresi,
Icon,Simge,
Image,Resim,
Images,Resimler,
Insufficient Permission for {0},{0} için Yetki Verilmemiş,
Is Active,Aktif,
Is Default,Varsayılan,
Is Standard,Standart,
Key,Anahtar,
Keyboard Shortcuts,Klavye Kısayolları,
Knowledge Base,Bilgi Merkezi,
Label,Etiket,
Last Updated By,Son Güncelleyen,
Last Updated On,Son Güncelleme Zamanı,
Link,Bağlantı,
Link Options,Bağlantı Seçenekleri,
List,Liste,
Log out,Çıkış,
Logo,Logo,
Medium,Orta,
Mention,Bahsetme,
Message,Mesaj,
Meta,Meta,
Monday,Pazartesi,
Monthly,Aylık,
Name,Adı,
No new notifications,Yeni bildirim yok,
Not Allowed,İzin Verilmiyor,
Not Specified,Belirtilmemiş,
On Hold Since,O zaman beri beklemede,
Open,Açık,
Opening Date,Açılış Tarihi,
Opening Time,Açılış Zamanı,
Orange,Turuncu,
Order By,Sipariş Veren,
Paused,Duraklatıldı,
Pink,Pembe,
Placeholder,Örnek Metin,
Please select weekly off day,Haftalık izin süresini seçin,
Post Description Key,Mesaj Açıklama Anahtarı,
Post Route Key List,Rota Rota Listesini Kaydet,
Post Route String,Rota Dizisi Gönder,
Post Title Key,Yazı Başlığı Anahtarı,
Priorities,Öncelikler,
Priority,Öncelik,
Priority {0} has been repeated.,{0} önceliği tekrarlandı.,
Public,Herkese Açık,
Published,Yayınlandı,
Published On,Yayınlanma Zamanı,
Quarterly,3 Aylık,
Query Options,Sorgu Seçenekleri,
Query Route String,Sorgu Rota Dizesi,
Raised By (Email),Talep eden (Email),
Range,Aralık,
Rating,Değerlendirme,
Read,Okuma,
Red,Kırmızı,
Reference,Referans,
References,Referanslar,
Reload,Yeniden Yükle,
Resolution,Çözüm,
Resolution By,Çözen,
Resolution Date,Çözüm Tarihi,
Resolution Details,Çözüm Detayları,
Resolution Due,Çözüm Tarihi,
Resolution Time,Çözüm Zamanı,
Resolved,Çözümlendi,
Response,Yanıt,
Response By,Yanıtlayan,
Response Options,Yanıt Seçenekleri,
Response Result Key Path,Yanıt Sonuç Anahtar Yolu,
Response Time for {0} priority in row {1} can't be greater than Resolution Time.,"{1} satırındaki {0} önceliği için Yanıt Süresi, Çözüm Süresinden büyük olamaz.",
Response and Resolution,Yanıt ve Çözüm,
Result Preview Field,Sonuç Önizleme Alanı,
Result Route Field,Sonuç Rota Alanı,
Result Title Field,Sonuç Başlık Alanı,
Saturday,Cumartesi,
Save,Kaydet,
Script,Script,
Search,Arama,
Search Term Param Name,Arama Dönem Param Adı,
Select a Default Priority.,Bir Varsayılan Öncelik seçin.,
Select your weekly off day,Haftalık izin gününüzü seçin,
Service Level Name,Hizmet Seviyesi Adı,
Session Defaults,Oturum Varsayılanları,
Set Response Time for Priority {0} in row {1}.,{1} satırında {0} Önceliği için Yanıt Süresini ayarlayın.,
Settings,Ayarlar,
Setup,Kurulum,
"Simple Python Expression, Example: doc.status == 'Open' and doc.ticket_type == 'Bug'","Basit Python İfadesi, Örnek: doc.status == 'Open' ve doc.ticket_type == 'Bug'",
Source DocType,Kaynak DocType,
Source Name,Kaynak Adı,
Source Type,Kaynak Türü,
Start Date,Başlangıç Tarihi,
Start Time,Başlangıç Zamanı,
Status,Durum,
Status ,Durum ,
Status Details,Durum Ayrıntıları,
Subject,Konu,
Summary,Özet,
Sunday,Pazar,
Support Team,Destek Ekibi,
System,Sistem,
System Health,Sistem Sağlığı,
System Manager,Sistem Yöneticisi,
Team,Takım,
Template,Şablon,
Template Name,Şablon İsmi,
The holiday on {0} is not between From Date and To Date,{0} tarihindeki tatil Başlangıç Tarihi ile Bitiş Tarihi arasında değil,
Thursday,Perşembe,
Title,Başlık,
To,Alıcı,
To Date,Bitiş Tarihi,
To Date cannot be before From Date,"Bitiş Tarihi, Başlangıç Tarihi'nden önce olamaz",
Toggle Full Width,Geniş Görünüm,
Toggle Theme,Temayı Değiştir,
Total,Toplam,
Total Hold Time,Toplam Tutma Süresi,
Total Holidays,Toplam Tatil Günü,
Tuesday,Salı,
Type,Türü,
User,Kullanıcı,
User Resolution Time,Kullanıcı Çözüm Süresi,
User Settings,Kullanıcı Ayarları,
Users,Kullanıcılar,
Valid From,Geçerlilik Başlangıç Tarihi,
Via Customer Portal,Müşteri Portalı üzerinden,
View Website,Websitesine Git,
Views,Görüntüleme,
Violet,Mor,
Wednesday,Çarşamba,
Weekly,Haftalık,
Weekly Off,Haftalık İzin,
Workday,Çalışma Günü,
Workday {0} has been repeated.,{0} iş günü tekrarlandı.,
Workflow,İş Akışı,
Working Hours,Çalışma Saatleri,
Workspace Settings,Çalışma Alanı Ayarları,
Yearly,Yıllık,
Yellow,Sarı,
kanban,kanban,
list,liste,
purple,mor,
